CodigoFaculdade;CodigoCurso;CNAEF_1D;CNAEF_1D_Nome;CNAEF_2D;CNAEF_2D_Nome;CNAEF_3D;CNAEF_3D_Nome
0805;4659;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
0805;4672;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0805;4836;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;312;Sociologia e Outros Estudos
0805;4839;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;5242;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;5661;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;312;Sociologia e Outros Estudos
0805;6080;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;6151;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0805;6157;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0805;6391;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;6437;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;6438;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;344;Contabilidade e Fiscalidade
0805;6447;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;341;Comércio
0805;9081;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;9140;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros
0805;9147;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0805;9210;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0805;9280;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;314;Economia
0805;9294;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;343;Finanças, Banca e Seguros
0805;9299;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0805;9314;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;342;Marketing e Publicidade
0805;9402;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;345;Gestão e Administração
0805;9402;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0806;0086;800;Serviços;340;Ciências Empresariais;813;Desporto
0806;0086;800;Serviços;810;Serviços Pessoais;813;Desporto
0806;0129;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
0806;0172;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0806;0174;800;Serviços;810;Serviços Pessoais;813;Desporto
0806;0174;800;Serviços;860;Serviços de Segurança;813;Desporto
0806;0177;800;Serviços;810;Serviços Pessoais;813;Desporto
0806;0354;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
0806;0575;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0806;1703;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0806;4098;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0806;4291;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
0806;4343;800;Serviços;810;Serviços Pessoais;813;Desporto
0806;4349;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
0806;4484;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0806;4704;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
0806;4754;300;Ciências Sociais, Comércio e Direito;310;Ciências Sociais e do Comportamento;311;Psicologia
0806;6031;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;142;Ciências da Educação
0806;6207;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
0806;6229;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0806;6454;100;Educação;140;Formação de Professores/Formadores e Ciências da Educação;146;Formação de Professores e Formadores de Áreas Tecnológicas
0806;6876;800;Serviços;810;Serviços Pessoais;813;Desporto
0806;8129;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
0806;8172;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0806;9068;200;Artes e Humanidades;210;Artes;212;Artes do Espectáculo
0806;9162;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0806;9707;800;Serviços;810;Serviços Pessoais;813;Desporto
0806;9753;800;Serviços;860;Serviços de Segurança;862;Segurança e Higiene no Trabalho
0806;9841;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0806;M147;700;Saúde e Protecção Social;720;Saúde;726;Terapia e Reabilitação
0807;0213;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
0807;0220;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;544;Indústrias Extractivas
0807;0224;400;Ciências, Matemática e Informática;420;Ciências da Vida;421;Biologia e Bioquímica
0807;0233;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
0807;0239;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;0255;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;0272;400;Ciências, Matemática e Informática;440;Ciências Físicas;441;Física
0807;0290;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;529;Engenharia e Técnicas Afins - programas não classificados noutra área de formação
0807;0294;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;0294;500;Engenharia, Indústrias Transformadoras e Construção;480;Informática;523;Electrónica e Automação
0807;0302;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;543;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)
0807;0304;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;0315;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;0318;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;544;Indústrias Extractivas
0807;0331;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;0345;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
0807;0568;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0807;0705;400;Ciências, Matemática e Informática;440;Ciências Físicas;442;Química
0807;1220;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;1230;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;1285;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;544;Indústrias Extractivas
0807;4038;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;4044;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;543;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)
0807;4115;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
0807;4149;400;Ciências, Matemática e Informática;420;Ciências da Vida;422;Ciências do Ambiente
0807;4195;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;4205;300;Ciências Sociais, Comércio e Direito;340;Ciências Empresariais;345;Gestão e Administração
0807;4207;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;4210;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;4222;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;4240;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
0807;4255;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;4403;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;4423;400;Ciências, Matemática e Informática;440;Ciências Físicas;443;Ciências da Terra
0807;4470;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;544;Indústrias Extractivas
0807;4492;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;4570;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0807;4666;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0807;4782;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0807;4882;800;Serviços;840;Serviços de Transporte;840;Serviços de Transporte
0807;4902;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
0807;4976;400;Ciências, Matemática e Informática;440;Ciências Físicas;441;Física
0807;5144;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;5262;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
0807;5268;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;544;Indústrias Extractivas
0807;5274;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
0807;5286;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;5289;400;Ciências, Matemática e Informática;440;Ciências Físicas;441;Física
0807;5303;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;5310;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;5360;400;Ciências, Matemática e Informática;440;Ciências Físicas;441;Física
0807;5720;400;Ciências, Matemática e Informática;440;Ciências Físicas;442;Química
0807;8506;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
0807;9033;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;9037;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;9096;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;543;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)
0807;9121;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;9257;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
0807;9345;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0807;9357;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;9358;400;Ciências, Matemática e Informática;420;Ciências da Vida;421;Biologia e Bioquímica
0807;9359;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;9360;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
0807;9367;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;9369;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;9399;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;9415;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;543;Materiais (Indústrias da Madeira, Cortiça, Papel, Plástico, Vidro e outros)
0807;9417;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
0807;9426;500;Engenharia, Indústrias Transformadoras e Construção;540;Indústrias Transformadoras;544;Indústrias Extractivas
0807;9427;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;9437;400;Ciências, Matemática e Informática;460;Matemática e Estatística;461;Matemática
0807;9442;400;Ciências, Matemática e Informática;440;Ciências Físicas;442;Química
0807;9458;400;Ciências, Matemática e Informática;440;Ciências Físicas;441;Física
0807;9461;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;9508;800;Serviços;850;Protecção do Ambiente;851;Tecnologia de Protecção do Ambiente
0807;9581;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;9584;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;523;Electrónica e Automação
0807;9585;400;Ciências, Matemática e Informática;440;Ciências Físicas;441;Física
0807;9586;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;521;Metalurgia e Metalomecânica
0807;9587;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;524;Tecnologia dos Processos Químicos
0807;9614;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
0807;9911;500;Engenharia, Indústrias Transformadoras e Construção;520;Engenharia e Técnicas Afins;525;Construção e Reparação de Veículos a Motor
0807;M156;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;581;Arquitectura e Urbanismo
0807;M440;500;Engenharia, Indústrias Transformadoras e Construção;580;Arquitectura e Construção;582;Construção Civil e Engenharia Civil
